"text","class_label"
"Sooo cyclone debbie decided to have a holiday in brisbane. Everything is closed. :( Thanks girl","direct_eyewitness"
"Other than some rain &amp; what I've seen on here &amp; FaceBook...What Cyclone/Flooding? #QLDPol #TCDebbie","direct_eyewitness"
"UbisoftSupport it's all good now cyclone Debbie is gone now and the power is back on","direct_eyewitness"
"Ok guys I want to keep you updated. We are currently flooded in my area because of the aftermath of cyclone Debbie! https://t.co/vXq6tutSPR","direct_eyewitness"
"By the way we survived cyclone debbie. A bit wet but survived.","direct_eyewitness"
"Flight cancelled due to Cyclone Debbie and  VirginAustralia refuse to refund the flight! Awful customer service, will never use them again.","direct_eyewitness"
"School was cancelled for today and tomorrow cause of cyclone Debbie. Hitting the east coast of qld Australia. Yay, but it was soo boring. C","direct_eyewitness"
"ArtistAbbas I'm in severe weather( last bit of ex cyclone Debbie) I'll do my best 2 rt but keep losing connection. Still got power thoughвњЊ B","direct_eyewitness"
"Showering after digging trenches around our home &amp; hoping we don't get flooded from Cyclone Debbie „D... https://t.co/5dyTxTlr8Z","direct_eyewitness"
" mulala_evalisto feeling great because as Cyclone Debbie is happening around my state, school is cancelled and I can sleep","direct_eyewitness"
"A bit of flooding in our area in #Brisbane! We may need an Ark tonight?! Ў4 #Debbie #CycloneDebbie #BIGWET #floods https://t.co/RAMwI3A0gm","direct_eyewitness"
"Australian Cyclone Debbie is really having us here A  Ј3","direct_eyewitness"
"On my way to do very early school pickup. Thanks ex-cyclone Debbie.","direct_eyewitness"
"I feel this guy's pain, my drive was a bit like this dodging flooded streets Љ6 https://t.co/dH2OQKcm9V","direct_eyewitness"
"memorie_holiday I'm gonna have to watch this stream because I feel like Cyclone Debbie dropped me off in a twilight zone","direct_eyewitness"
"Tomorrow is one of my last math classes before the exam worth 50% of my grade. Thanks to cyclone Debbie I'm flooded and stuck home #uni","direct_eyewitness"
"Cyclone Update. Љ6 Љ6 Љ6 Љ6в”пёЏ  We are currently suffering the tail end of cyclone Debbie.  Under the https://t.co/f9yKRKT9Ju","direct_eyewitness"
"I streamed lecture this morning, but no CBL because classes canceled because of remnants of cyclone Debbie! Brisbane closed! #bigwet","direct_eyewitness"
"#bigwet. First road block. Police officer waves us through saying thanks for coming  redcrossau #TCDebbie https://t.co/50StrYPQw6","direct_eyewitness"
"Cyclone #Debbie can kindly leave now ёЏ","direct_eyewitness"
"Cyclone Debbie has arrived   Gold Coast, Queensland https://t.co/9ycnvz0qjJ","direct_eyewitness"
"Starting to really feel the effects of Cyclone Debbie https://t.co/xtdVIl3E8S  #CycloneDebbie... https://t.co/bIY9S8HpAG","direct_eyewitness"
"She may be an ex cyclone but Debbie is still 1 cranky bitch! Mopping my patio count as active rest? #flooded https://t.co/edbhMTL7wh","direct_eyewitness"
"Queensland Venues Issue Updates On Tonight s Urthboy, I Prevail And Spiderbait Shows As Cyclone Debbie Hits https://t.co/TzPNG0LCbi","direct_eyewitness"
"Queensland, stay safe and I'm sorry to everyone effected by cyclone Debbie, but I am loving this rain.","direct_eyewitness"
"Stay safe, QLD! Our bridge is still operational. Avoid travel, have a #conferencecall. #bigwet #bneweather https://t.co/sD2oFKunxv","direct_eyewitness"
"Debbie, would you stop being a bitch already. You've done enough damage","direct_eyewitness"
"Cyclone Debbie's devastating floods, as seen from the air https://t.co/KT1RySEY0F","direct_eyewitness"
"When school gets cancelled because of Cyclone Debbie","direct_eyewitness"
"I grew up in Queensland and used to go swimming in the disgusting flood waters HOW HARD AM I https://t.co/skjLC4PMpa","direct_eyewitness"
"This is the remains of cyclone Debbie heading my way https://t.co/e9FCCLw85k","direct_eyewitness"
"cyclone debbie :/ but at least its a day off school","direct_eyewitness"
"Is that the best you've got Debbie. Bring it on. https://t.co/vG22QwQzhK","direct_eyewitness"
"I survived cyclone Debbie thanks to all the Parma and coriander advocates for your concern u kents","direct_eyewitness"
"Miss Cyclone Debbie you really are overstaying your welcome. You are also getting too noisy.   I'm choosing to... https://t.co/xnhwVRen61","direct_eyewitness"
"Due to the current weather event in SE QLD we are closed &amp; will reopen next week.  Thoughts are with all effected. #staysafe #TCDebbie","direct_eyewitness"
"Cyclone Debbie forced us to rescheduled our show in Brisbane tonight. Add on 2 more flights to our schedule  5  5 #FuckYouDebbie","direct_eyewitness"
"Cyclone Debbie has ruined my day!","direct_eyewitness"
"Nothing like a bit of pre-holiday stress due to all of the trains you need to get to the airport being cancelled because of cyclone Debbie","direct_eyewitness"
"No work &amp; school D vinaka cyclone Debbie https://t.co/TsBzunMWM0","direct_eyewitness"
"My class is cancelled today as a result of Cyclone Debbie. I'll take this as an opportunity to relax and try to get ahead of my classes! іF ЌA","direct_eyewitness"
"yew i'm in cyclone debbie","direct_eyewitness"
"Watching the destruction left behind by TC Debbie. Lismore is underwater, the river near my house is about burst, and more rain is reported.","direct_eyewitness"
"Debbie has caused havoc up north, but down here we're cracking the champagne. #tcdebbie #farmlife https://t.co/Y7jscH6tWa","direct_eyewitness"
"Cyclone debbie has made her way down to where we are","direct_eyewitness"
"The view from my office from the leftovers of #TCDebbie! Never seen so much water in my life! https://t.co/LpY5XQpU7C","direct_eyewitness"
"Holyy shitttttt no wonder why the wind is fucking crazy https://t.co/FHsq7F8T3L","direct_eyewitness"
"Hey everyone!  We are still here after cyclone Debbie.  We are doing our best to be up and running ASAP.... https://t.co/0Bl8ztXHWW","direct_eyewitness"
" fleur_anderson All ok, Fleur. Cyclone Debbie has left me dazed....but I have wine in hand, so all is good. Stuff bottled water!!!","direct_eyewitness"
"So this is the leftover of cyclone Debbie... #Australia #Queensland https://t.co/Ah8voQz3pl","direct_eyewitness"
"MikeDoyleComedy Airlie Beach was devastated by Cyclone Debbie! :(","direct_eyewitness"
"cyclone debbie got a big wet","direct_eyewitness"
"Just about survived cyclone Debbie0 Љ6","direct_eyewitness"
" British_Airways Hi BA, thanks to Cyclone Debbie, my Qantas flight to London has been delayed meaning there is a strong possibility I will..","direct_eyewitness"
"mulala_evalisto I'm feeling great! Just contemplating life as Cyclone Debbie occurs in my state but it's all good because no school for me","direct_eyewitness"
"youcanbethestar it s torrential rain from cyclone Debbie and I m still thinking of snatching this cunt https://t.co/tTuA3cDXcP","direct_eyewitness"
"jlist welcome ex tropical cyclone DEBBIE. We are under that somewhere. Your daughters old school + most of SE QLD https://t.co/yFr5oAFw67","direct_eyewitness"
"all schools last min closed down bcos of the storm. fk cyclone debbie is halfway here alr","direct_eyewitness"
"Inspecting #TCDebbie aftermath w/  TurnbullMalcolm - Nth Qlders r resilient but the days, weeks &amp; months ahead r go https://t.co/w0fVRrG2GM","direct_eyewitness"
"I can't imagine what cyclone Debbie was like at full strength, we are experiencing the tail end and this is scary enough Ј3","direct_eyewitness"
"lol at home we have snow days and cold days but here uni is closed bc of cyclone debbie hahahahahahah sick ѕ‘9 D https://t.co/gq4oqZDmP4","direct_eyewitness"
"Debbie Debbie Debbie...What have you doneв�№пёЏ I went up north to meet up with you why did you come home with me to Brisbane! #TCDebbie","direct_eyewitness"
"Thanks to the weather from Cyclone Debbie, I get a day off from Uni today! Only problem is a class from today has an assignment due tonight.","direct_eyewitness"
"ZacharyLevi you guys wouldn't what windy is... :)  this is happening to us right now... https://t.co/Lkb2RC120B","direct_eyewitness"
"Because people keep asking: I m all good and safe where I live! Cyclone Debbie is causing some flooding... https://t.co/0QvxcwNnUp","direct_eyewitness"
"Ayyeeee work got cancelled cause of the floodssss thank you cyclone Debbie ЎA","direct_eyewitness"
"JetstarAirways not being helpful!! Need to change my flights due to cyclone Debbie! No one able to assist! #CycloneDebbie","direct_eyewitness"
"I am getting hit by the ex Tropical Cyclone named Debbie right now. Storm, rain and flooding is heading my way right now!","direct_eyewitness"
"Wet Wet Wet Today is a great day to stay indoors! Ex-tropical Cyclone Debbie has spread into northern NSW and is... https://t.co/GXaz68FJad","direct_eyewitness"
"UPDATE #TCDebbie Flooding is ongoing we are still flash flooding across the South East visit https://t.co/WJQfYwbMi6 for more info #BigWet","direct_eyewitness"
"We are now setting up the recovery hubs in Mackay #TCDebbie. More info to come  mackaycouncil https://t.co/KKIAYwe2jA","direct_eyewitness"
"Child happy school cancelled cause of flash flooding from cyclone Debbie. Bit windy and wet but still gotta go out.","direct_eyewitness"
"scrowder My luck dragon just survived cyclone debbie with me in Australia. I win. https://t.co/Z8HGDM6aL5","direct_eyewitness"
"Oh good. More rain and humidity. #Sydney #TCDebbie https://t.co/gxqcKVK4Cw","direct_eyewitness"
"Cyclone Debbie is ruining my life tbh","direct_eyewitness"
"This one was shot yesterday morning before the after effects of cyclone Debbie reached our https://t.co/Wd18FJO9MR","direct_eyewitness"
"MY Awol is undamaged (apart from bent antenna) after Cyclone Debbie.  Captain Webb on the aft deck day after... https://t.co/T6p5y2rx5x","direct_eyewitness"
"Am I gonna die? https://t.co/isr23xgeqP","direct_eyewitness"
"I'm fine here btw, high rise and all, but they are warning people in low lying areas to get ready to evacuate. Tail end of cyclone Debbie :/","direct_eyewitness"
"Thank you for your prompt service  Energex  brisbanecityqld #longwet #TCDebbie #treedown #besafe https://t.co/qkyQbGNQNw","direct_eyewitness"
"MYSTIC7 I can't go outside cyclone Debbie is holding me hostage","direct_eyewitness"
"Made it through #TCDebbie hoping everyone that's going to get hit with the following wind and rain stays safe!","direct_eyewitness"
"school just got cancelled because of cyclone debbie can you tell that i'm a queenslander","direct_eyewitness"
"hi thanks for flooding us &amp; cancelling school cyclone debbie","direct_eyewitness"
"just wish cyclone debbie had hit when i actually had uni","direct_eyewitness"
"I'm lowkey not complaining about cyclone Debbie down where I live cause it's just raining and I love it","direct_eyewitness"
"thank u cyclone debbie for cancelling school and work across queensland, tru mvp","direct_eyewitness"
"Tropical Cyclone Debbie as we saw it at Ausyfish, 2017-03-31 05:09:23 UTC https://t.co/3EbwX06tL7 #disaster #typhoon #video","direct_eyewitness"
"Hi everyone, In case anyone missed me I'm back afterdays of cyclone Debbie with no internet.  It's lovely to see the sunshine.","direct_eyewitness"
"I saw where Cyclone Debbie hit Australia. Glad that you're ok, and still sharing your journey.","direct_eyewitness"
"This rain from cyclone Debbie is insane even down here on the Gold Coast.Everywhere is flooded #flood #cyclonedebbie #GoldCoast","direct_eyewitness"
"Laura: Good we're good Me: There should be a reality tv show about us Ricky: There is a reality tv show. It's called the news   #TCDebbie","direct_eyewitness"
"All schools closed in Queensland's southeast corner as ex-tropical cyclone Debbie descends. All scho... https://t.co/5YZKoMzOTG #A","direct_eyewitness"
"we've had a five day weekend thanks to debbie. I've never been so grateful for a cyclone before","direct_eyewitness"
"On side note: even cyclone debbie hit brissy, im safe guys  ѕ‘7","direct_eyewitness"
"I'm seeing panic hiring of DVDs. Near riot as only 3 decent ones have gone #TCDebbie","direct_eyewitness"
"Thanks Cyclone Debbie :) NO SCHOOL YAYAYA","direct_eyewitness"
"when cyclone debbie finally hits and you have no power but your phone is on 100%  5 ё9 who's the real winner debbie","direct_eyewitness"
"AmyLeeEV not dark here in Sth East Queensland but very wet thanks to ex tropical cyclone Debbie","direct_eyewitness"
"Cyclone Debbie has given me a day off school today, chance to catch up on marking. https://t.co/Ol8fQ57Efz","direct_eyewitness"
"Cyclone Debbie can fuck right off, I have work today and it's non stop raining kms","direct_eyewitness"
"Here come the rain 200mm of rain from ex cyclone Debbie going to get flood in next week sometime","direct_eyewitness"
"Here's how we're responding to Cyclone Debbie to keep you connected. https://t.co/QmiSlAEVrV","direct_eyewitness"
"Airlie Beach in recovery mode. Rained all night, still without power and water #TCDebbie https://t.co/GljUJ84BzC","direct_eyewitness"
"Current situation where I am. Lol everyone at work has gone home before they're flooded and cant get home. I'm all https://t.co/dd6FCb6VyY","direct_eyewitness"
"We hope everyone is safe from Cyclone Debbie! WE'RE OPEN AGAIN!! Come visit, call 5532 4180  #detectives... https://t.co/bZZfMStjhs","direct_eyewitness"
"no uni today thanks cyclone debbie","direct_eyewitness"
"About the Cyclone Debbie happening here in Queensland, I am safe here in my own house. I'll continue to make any updates in the next hour.","direct_eyewitness"
"AAARon488 Yeah, i'm smack bang in the middle hahaha. It's the aftermath of Cyclone Debbie. https://t.co/zVcEWwPqO5","direct_eyewitness"
"Cyclone Debbie is messing up my shit! So I had to slide into  AmySharkMusic Insta comments to get advice on how to https://t.co/M9F9whopwR","direct_eyewitness"
"Cyclone Debbie + flood ¤4 no school yay  3","direct_eyewitness"
"I survived cyclone Debbie! I'm not dead...yet.  2jk, I'm alive and well no power, internet and service drops in and out. Ill try update.","direct_eyewitness"
"Cyclone Debbie is coming my way and I'm fucking pissed","direct_eyewitness"
"When you can't get to work because the road is flooded C#TCDebbie #ifitsfloodedforgetit https://t.co/CG06wbUrLv","direct_eyewitness"
"The Ha-RaВ® Team trapped in a resort because of Cyclone Debbie - let's work on a ping pong table and organise a... https://t.co/pZsKFlaCCB","direct_eyewitness"
"Feels when school is cancelled because of remains of cyclone Debbie!! https://t.co/Zg7zcK4enP","direct_eyewitness"
"Classes cancelled at UQ due to ex #TCDebbie making travel ill advisdd","direct_eyewitness"
"All my Nia classes cancelled today and tomorrow due to severe weather. https://t.co/dkZG0Jijo8 via  ABCNews","direct_eyewitness"
"This is why Debbie the cyclone was so upset. https://t.co/EiXDclLiDP","direct_eyewitness"
"Cyclone Debbie's rain is becoming unbearable. https://t.co/vaXmgEPAGM","direct_eyewitness"
"Weekend in Noosa via AirBNB cancelled with less than a days notice, and got full refund! #TCDebbie","direct_eyewitness"
"Because of cyclone Debbie....classes are cancelled, exams cancelled but no one's gonna stop Olivia to go to the beach  2  2  2wot even","direct_eyewitness"
"24hr rainfall so far from the fallout of ex tropical cyclone Debbie on Brisbane...lets just say its a bit wet today https://t.co/YpffNIS2VK","direct_eyewitness"
"my house almost flood because of the rain from cyclone Debbie. Thanks to the SES for helping out today. Much love to those on the mountain „D","direct_eyewitness"
"No sleep last night thanks to cyclone Debbie. Trees over, possibly scariest nights sleep of my life","direct_eyewitness"
"Hmm. Looks like we've caught the tail end of this cyclone. #bigwet #debbie #raingalore","direct_eyewitness"
"132mm of rain has fallen here just this morning and the rain gauge is spinning like a petrol pump as we catch the tail of cyclone Debbie.","direct_eyewitness"
"Cyclone Debbie's tail is hitting us today, so I'm getting flooded in. They said it's going to get worse too ;0;","direct_eyewitness"
"Training inside again after ex- #TCDebbie &amp; #thenannystate shut down Brisbane today. Tried https://t.co/MoxgTdnVPG","direct_eyewitness"
"More rain, we are getting the edges of cyclone debbie category 4 that hit north Queensland https://t.co/GCLg7XYIiw","direct_eyewitness"
"School got cancelled because of cyclone Debbie... I have assessment to doooo https://t.co/vUPuZPROsW","direct_eyewitness"
"In Brisbane for data collection but half of it was cancelled because of the tropical low that was cyclone Debbie ёЏ https://t.co/S8RpaZirUN","direct_eyewitness"
"cyclone debbie hit overnight, i'm flooded in, my shift got cancelled bc the park is lowkey flooding and we've lost power","direct_eyewitness"
"Cyclone Debbie took it's toll on North Queensland and saw the competition cancelled today at the AUSSIES. Staying dry was tough!","direct_eyewitness"
"When one of the bros needs a ride to work during Cyclone Debbie. https://t.co/ID0J4j4Uga","direct_eyewitness"
"Thanks cyclone Debbie for no school today  ellabeattie56","direct_eyewitness"
"In torrential rain a couple of angles have delivered food and coffee for me and the crew! #thankyou #TCDebbie https://t.co/34wX07YpNe","direct_eyewitness"
"Just had the remains of the edge of cyclone Debbie reach us. Luckily, our house is fine but we're flooded left, right and centre :(","direct_eyewitness"
"all classes cancelled today, wew! coz of the after effects of cyclone debbie","direct_eyewitness"
"Just pulled a 48 hour shift during cyclone Debbie. Glad to be back home with the family. Too tired to sleep though.","direct_eyewitness"
"Flown back in thru cyclone debbie, and flying back out again shortly thru her - but I a still smiling! #lovemylife","direct_eyewitness"
"Right now, getting the heavy rain  from ex tropical cyclone Debbie. Very heavy rain and backyard flooded. It's going to be a do nothing day","direct_eyewitness"
"Schools are closed all across Brisbane, yay. Those who have struggled from Cyclone Debbie we are here to help. #CycloneDebbie #STORMSEASON","direct_eyewitness"
"All ready for a big day... hmm what's that? Cyclone Debbie decided to throw a tree at the surgery Ј1as luck would... https://t.co/RySfTcUU9W","direct_eyewitness"
"Winds 41 kph right now! Can hear the woosh woosh of the gusts around the house! #Mackay #CycloneDebbie #TCDebbie 8","direct_eyewitness"
"HelenAntrobus thanks all is well although we are getting the tail end of cyclone Debbie tonight","direct_eyewitness"
"Our fire alarms keep going off but it's literally bucketing rain and we took the batteries out. (Look up cyclone Debbie). I'm so confused!","direct_eyewitness"
"Currently trapped in Cyclone Debbie. I've seen many hurricane seasons in Miami but this is scary. No buses in or out. Stay safe, everyone","direct_eyewitness"
"Cyclone debbie has made her way down to where we are ў ў ў3","direct_eyewitness"
"Wow, Cyclone Debbie sure is a bag and a half of wind. Power flicked off and on then, going now.","direct_eyewitness"
"I blame all the rain today on Cyclone DebbieёЏ","direct_eyewitness"
"Ex-tropicsl cyclone Debbie is officially here Љ6 Љ6 Љ6","direct_eyewitness"
"Hey no school in Brisbane because of cyclone Debbie","direct_eyewitness"
"the current weather for me! Cyclone Debbie-now a tropical storm! Hence no stream til flash flooding,power outages &amp; https://t.co/qJjHHAPb7T","direct_eyewitness"
"One of the spots where you can get good phone reception on #HamiltonIsland at the moment #CycloneDebbie #TCDebbie https://t.co/tY8DQlgc9r","direct_eyewitness"
"Schools cancelled today due to aftermath of cyclone Debbie!!!!https://t.co/lpEWBugqCc","direct_eyewitness"
"Adventure time chasing cyclone Debbie #cyclonedebbie   Middle Creek https://t.co/Z5QuswVkjl","direct_eyewitness"
"#youknowyoureaustralianwhen school gets cancelled because of rain from cyclone Debbie https://t.co/Pn1k8wEd3k","direct_eyewitness"
"Going back to home after school  gave holiday due to cyclone #Debbie Childish happiness hehe... https://t.co/8zdTWRUTOv","direct_eyewitness"
"Ready for job interview yes... ready to deal with huge downpour thanks to ex cyclone Debbie no.","direct_eyewitness"
"thank u cyclone debbie for closing the university","direct_eyewitness"
"Cyclone Debbie is so severe that they had to shut down LITERALLY THE WHOLE OF MY STATE (queensland)","direct_eyewitness"
"i'm just tryna go for a walk and get a coffee but it's cyclone-ing outside ¤3 https://t.co/R9f69LuPO5","direct_eyewitness"
"Dear Cyclone Debbie.....FUCK OFF WE'RE OVER YOU NOW","direct_eyewitness"
"Cyclone Debbie is a crazy betch but she got campus closed so I can't complain","direct_eyewitness"
"Only in Australia. Winds of 260kph and this dickweed goes surfing. I mean,sure the swell is good but check the brea https://t.co/nv05c8v3q8","direct_eyewitness"
"Got sent home from work!! The Gold Coast is flooding quick!! Hope our pool isn't flooded. #SEQLD #TCDebbie","direct_eyewitness"
"tanamongeau be careful babe, we flooding real bad thx 2 cyclone Debbie „C C","direct_eyewitness"
"Well now we have floods.  Debbie done us all in QLD/NSW    I hope you are safe. I hope you stay safe.   Don't... https://t.co/LvK7vL8fG3","direct_eyewitness"
"hope cyclone debbie kills everyone at my school including me","direct_eyewitness"
"Annnnndddddd the power went out, cyclone Debbie strikes again","direct_eyewitness"
"Uni classes are all canceled today due to cyclone Debbie &amp; monsoonal rains/typhoons ±D","direct_eyewitness"
"Dead bull shark washes up in severe floods https://t.co/FturCOwjIW","direct_eyewitness"
"So the aftermath of cyclone Debbie hits south east Queensland. #Rain like we haven't seen in some time. #cyclone... https://t.co/Js5PNe8Vii","direct_eyewitness"
"Two days in a bathtub to #survive Cyclone Debbie #CycloneDebbie https://t.co/egqTgQgVJo","direct_eyewitness"
"Yeah we survived cyclone Debbie so glad we are sheltered everyone is happy","direct_eyewitness"
"Also I think #TCDebbie has already hit Brisbane.","direct_eyewitness"
"ya so looks like I'll be swimming everywhere for the next few days shout out to ex-cyclone debbie","direct_eyewitness"
"From the posts I'm reading.. back home on the Sunshine Coast, the defects of cyclone Debbie are pretty dramatic.... https://t.co/oRWh11VDtA","direct_eyewitness"
"I'm pretty that bull was already upstream. https://t.co/zAzC5mxAfp","direct_eyewitness"
"on the tail end of cyclone Debbie we were expecting to evacuate houses this morning yet woke up to this. WTF AUSTRA https://t.co/xTPS6WyyKK","direct_eyewitness"
"Just gone thru cyclone Debbie made a bit of a mess in Moranbah","direct_eyewitness"
"Hello tony I'm George I live in Brisbane and tonight cyclone Debbie was a category 1. And she was a category 5 the https://t.co/eV6FyBBKzb","direct_eyewitness"
"alt_the_man We have over 170k customers without power due to the heavy thunderstorms and are still assessing damage. ~Debbie","direct_eyewitness"
"Good round-up here. Sad to announce golf club trivia is also cancelled tonight (our opposition are probably stoked). https://t.co/0hWDQytIYy","direct_eyewitness"
"This is why you should avoid driving if you can in wild weather - what's left of the road on Sarina Range #TCDebbie https://t.co/HTuUXEEGYS","direct_eyewitness"
"#Myriad2017 is still on: be careful in getting here (following heavy traffic)! #TCDebbie #QldFlood #qldweather https://t.co/9J1cya3SEF","direct_eyewitness"
"So scared!!! Cyclone Debbie is hitting so hard on us today! ў8 School cancelled! Thank goodness we weren't flooded in  5","direct_eyewitness"
"Sitting in the dark &amp; feeling a bit bummed out that I wasn't able 2 fly down to  MyriadLive today due 2 #TCDebbie #nopower #flightcancelled","direct_eyewitness"
"Crazy weather right now from ex Cyclone Debbie! This is just around the corner from our place https://t.co/RPyTx3S2sO","direct_eyewitness"
"Ex Tropical cyclone Debbie on my door step rn   7 7 7 8 https://t.co/CkLf9veMkk","direct_eyewitness"
"Banquozghost is this leftover from Debbie?  She is quite naughty.  Floods.  I got used to when I lived in Wauchope.","direct_eyewitness"
"Wishing all of our emergency services the best of luck in what will no doubt be a long day. #TCDebbie https://t.co/GBcHwfx0m5","direct_eyewitness"
"JodieGunders actually owns wedge gumboots and I am about to thoroughly enjoy wearing them to the wet Toowoomba Sho https://t.co/HCLpXyO3bW","direct_eyewitness"
"#TCDebbie ... I survived TCDebbie I didn't watch any tv news this week","direct_eyewitness"
"I left North Queensland because of this kind of weather. I feel like the biggest idiot in Brisbane #bnestorm #bneweather #bnewet #TCDebbie","direct_eyewitness"
"I'm stuck at home with three kids today in flooding rains due to the delightful Cyclone Debbie. So, I have a... https://t.co/IePuMt6Ovs","direct_eyewitness"
"Where did this dreadful humidity in Sydney suddenly come from? Is it an effect of Cyclone Debbie?","direct_eyewitness"
"Day 56/100 holy moly it's wet out there. Ex cyclone Debbie is no match for me https://t.co/mTB72EZtUp https://t.co/gUwRVbdCNE","direct_eyewitness"
"When every school and most businesses on the GC are closed again tomorrow because of flash flooding! Thanks cyclone Debbie! #noexams","direct_eyewitness"
"mulala_evalisto feeling great because as Cyclone Debbie is happening around my state school is cancelled and I can sleep","direct_eyewitness"
"terrinakamura  RobertofLoxley  SoMiDalsgaard Scarlett, Billy &amp; I sitting out the edge of Cyclone Debbie https://t.co/Zt9NXNedJm","direct_eyewitness"
"Think I might need me flippers  . Thanks cyclone Debbie ў9 https://t.co/7BsY2k5O6A","direct_eyewitness"
"i just emerged from cyclone debbie","direct_eyewitness"
"Proud to play small role in the #TCDebbie response recording as much of the damage as possible. Our thoughts are wi https://t.co/25s6vY2pp6","direct_eyewitness"
"Cyclone Debbie is raging around the studio and I'm turning in for the night - but she hadn't stopped me from... https://t.co/EDF5O7Fzf2","direct_eyewitness"
"Pretty relieved to have been spared by Cyclone Debbie, but with family in Airlie Beach (which saw the worst of her) I'm a little exhausted! Ј5","direct_eyewitness"
"Hello world. We are copping lots of rain from the edge of Cyclone Debbie. As a result my classes today are cancelled.","direct_eyewitness"
"I'd like to thank cyclone debbie, that wine mom of a storm, for getting classes cancelled today","direct_eyewitness"
"The wind is howling and power keeps going out.   Energex friends please stay safe #BIGWET #TCDebbie #CycloneDebbie","direct_eyewitness"
"The day we decide to go to Australia Zoo, Debbie the cyclone decides to bring the rain to us ў9 ѕ’6 C Ќв™ пёЏв�‚пёЏ #steveirwinzoo ‚8 ‚F ѕ�1 ѕ�7 ‚2  D ѕ�E","direct_eyewitness"
"Ordered an uber to go to school for my final exam and to get there and find out school is cancelled!! Maaatteee get rekt Cyclone Debbie ў1","direct_eyewitness"
"So uh. Ex cyclone Debbie found us. https://t.co/MOaoWZSwCO","direct_eyewitness"
"Cyclone Debbie is hitting us hard #cyclonedebbie The road to my house is under 2.7 metres of very fast flowing https://t.co/7oSs1iXFwm","direct_eyewitness"
"Okay #TCDebbie had your fun. Now go away. Sick of you cancelling shit because of your rain #Bigwet","direct_eyewitness"
"Sitting in the dark &amp; feeling a bit bummed out that I wasn't able 2 fly down to #Myriad2017 today due 2 #TCDebbie #nopower #flightcancelled","direct_eyewitness"
