"text","class_label"
"zenkaivfx school cancelled today tomorrow cos cyclone debbie","direct_eyewitness"
"tcdebbie news backyard st lucia httpstcorsedembvxn","direct_eyewitness"
"nataliagrey thanks natalia needed warm hug cold pouring buckets queensland australia excyclone debbie","direct_eyewitness"
"mattliddy ryanwood im flooded ex cyclone debbie mm rain hours bungawalbyn httpstcoenwgdshv","direct_eyewitness"
"view family home excyclone debbie making mark moves south httpstcofeexcmyjs","direct_eyewitness"
"the edge cyclone debbie hope brings swell è kizzaz ocean surfer surfing httpstcohsnxwntg","direct_eyewitness"
"pouring rain murray court kalkie video michael dobesch live coverage chqueensland now httpstcomjulhrsgon","direct_eyewitness"
"our response extreme weather experiencing stay safe httpstcoeqonsjmh bigwet tcdebbie ifitsfloodedforgetit","direct_eyewitness"
"cyclone debbie arrived classes canceled know jim cantore cover madness httpstcowfzirun","direct_eyewitness"
" ve braces today debbie damage","direct_eyewitness"
"super hothumid yesterday amp last night now im damp amp freezing proverbial bollocks just another day syd httpstcoudyrwdgyce","direct_eyewitness"
"i live mitchelton way worse house im still flooded httpstcobwykgr","direct_eyewitness"
"water walk floodlevy staysafe tcdebbie cyclonedebbie httpstcoimqmlmvqq","direct_eyewitness"
"hmm anyone want us live stream tail cyclone bigwet debbie","direct_eyewitness"
"yogisthe perfect day home practice ‚§f c ‚§f c cyclone debbie winsclass cancellation httpstcojpsxbsar","direct_eyewitness"
"cyclone debbie update reopened business usual we hope lovely clients httpstcoskhpdkl","direct_eyewitness"
"we saw cyclone debbie now take hurricanes redsrugby andrewready samtalakai redvhur redsfamily","direct_eyewitness"
"im sucker awesome sunsets sending best wished qld cyclonedebbie httpstcooqnsctq","direct_eyewitness"
"cyclone debbie took power fav cafes one get coffee now","direct_eyewitness"
"school closed storm excyclone debbie work catching stuff view window httpstcohbguoqzffg","direct_eyewitness"
"for first time uni life vc declared classes cancelled school close so happy thanks excyclone debbie ‚†","direct_eyewitness"
"whats got land sharks now wellfuck httpstcogmwbru","direct_eyewitness"
"i cyclone cyclone debbie qld airlie beach","direct_eyewitness"
"this so ex tropical cyclone debbie","direct_eyewitness"
"every single school queensland shut today bc cyclone debbie whole state im happy get day today though","direct_eyewitness"
"cyclone debbie can fuck right ","direct_eyewitness"
"more bajool flooding photos taken morning tcdebbie bigwet qldfloods httpstcoyfjvwocs","direct_eyewitness"
" belovedhoweii a cyclone came so i can stay home and watch it god bless cyclone debbie lmao","direct_eyewitness"
"boothylaura i got caught aftermath cyclone debbie im parents place i might unt httpstcoinqbdysgs","direct_eyewitness"
"this morning not much else cards extropical cyclone debbie bearing httpstcotmavzsld","direct_eyewitness"
" school today cancelled cyclone debbie","direct_eyewitness"
"shoutout cyclone debbie cancelling afternoon classes","direct_eyewitness"
"nice boiling hot degrees today filled humid air thanks cyclone debbie cyclonedebbie straya","direct_eyewitness"
"well work got cancelled today due flash floods cyclone debbie û","direct_eyewitness"
"oh fudgethelab way go swift water teamemergency response teams httpstcolzoydqme","dont_know"
"im not going australia not sharknadoes never million years but sidney seems nice do th httpstcofaycvcs","dont_know"
