"doc_id","screen_name","text"
"1420990519111413761","sukakdenkaw","@Gus_Raharjo @ganjarpranowo Seorang pemimpin saja sudah mengajak mahasiswa untuk ikut berkontribusi dalam menangani dan menanggulangi covid-19 ini.  Jadi kepada mahasiswa jateng tolong untuk ikut berpartisipasi dan jangan menyia-nyiakan kesempatan ini #JatengMemanggil 

https://t.co/5uz62xvrBE"
"1420990518666821636","joeyakarta","Presiden Jokowi: Lockdown Tak Jamin Persoalan #Covid19 Selesai
https://t.co/yXFLKHAS57

Cara pikir yg fatal dr seorang pemimpin negara.
Selain jelas mandat UU, Karantina Wilayah jg bs beri ukuran perlindungan yg lbh jelas kpd warga drpd PSBB/PPKM, baik dr sisi medis maupun sosial"
"1420990518444498952","nanaohnana__","@Gus_Raharjo @ganjarpranowo semangat mahasiswa, Bersama tangani pandemi
#JatengMemanggil

https://t.co/rUnjqYoLlR"
"1420990512199213059","fana391","Puan Maharani mengapresiasi masyarakat yg mau turun tangan saling bantu pada sesama dan ini modal sosial untuk mengatasi persoalan wabah COVID-19 , bangga #PatriotPPKM https://t.co/XOHxC6jpsZ"
"1420990510160769027","floridapons262","Bapak penjual bubur ayam yang telah memberikan bubur jualannya gratis kepada para isoman pasien Covid-19 semoga rezekinya makin bertambah banyak ya Pak. <U+0001F64F> #PatriotPPKM https://t.co/MzulwAgwfY"
"1420990506541088771","Yyummy02","Teruntuk para nakes yang menjadi garda terdepan semoga kalian sehat dan tetap semangat,, terimakasih sudah merelakan tenaga kalian untuk menangani pasien covid 19 , terbaik #PatriotPPKM https://t.co/mWOhNmLrxC"
"1420990493366788102","fitriadi_agung","Dalam dua tahun terakhir, pandemi Covid-19 telah merenggut banyak hal dari kehidupan kita. Kondisi ini pun memunculkan berbagai macam keprihatinan bagi masyarakat Indonesia, seperti naiknya angka kemiskinan dan melonjaknya pengangguran."
"1420990475830403074","elleprover2050","bagi semua para pejuang covid 19, tetap semangat dan bertahan. Mari kita saling membantu satu sama lain dan menguatkan satu sama lain #PatriotPPKM https://t.co/9cxj53lIe8"
"1420990443421007872","gundala_sakti","@AgusYudhoyono @PDemokrat Kasihan pemerintah Indonesia menjadi terburuk sedunia dlm penanganan covid"
"1420990434331947012","Sulaimanul0","Bangga banget dengan perjuangan para nakes, karena mereka lah garda terdepan yang sangat penting dalam penanganan covid 19 , luar biasa #PatriotPPKM
<U+270A> https://t.co/6c7IuX0U5u"
"1420990419253354501","catbarbar","@afrkml Aku, alhamdulillah sekeluarga aku belum kena, padahal bapak kerja di Pasar,  aku dan kaka pernah kontak langsung sama  temen yg covid."
"1420990417680490496","a53vmihu","Tak bisa kita pungkiri bahwa banyak yang terdampak dengan adanya covid ini tapi kita tak boleh lupa juga bahwa masih banyak yang saling membantu saudaranya yang lain #PatriotPPKM https://t.co/lRZ51gmmlj"
"1420990405345124353","Itsme64597477","Yang sering terlupakan nih jasa petugas pemulasaran jenazah dan para penggali kubur untuk pasien yang telah gugur akibat Covid-19 tanpa mereka kita bisa apa.  , luar biasa #PatriotPPKM https://t.co/on2NdzM9jQ"
"1420990383970951170","MilkcucuH","tindakan sekecil apapun yang kita lakukan untuk membentuk pengurangan angka kematian covid 19 harus tetap kita lakukan seperti memakai masker dan menjaga jarak serta mematuhi protokol kesehatan selalu sama-sama kita dukung agar covid-19 ini cepat berakhir , kerenn #PatriotPPKM https://t.co/4G76sURGWM"
"1420990377805312004","D03L12","@SINDOnews Yg paling Jahat Jahanamnya si koruptor Bansos Covid-19 Juliari Batubara &amp; Madam Bansos"
"1420990365759201282","KelindaVen","Bahkan mereka yang melakukan test PCR/ swab adalah pahlawan, mereka aware akan kesehatan mereka dan berjaga jaga dari covid-19 , terbaik #PatriotPPKM https://t.co/S8Il8mvXRF"
"1420990364735852547","Harisulhaq8","Kami sebagai pemuda Indonesia 
Telah terasa di tindas ketika adanya covid_19
Dan di manfaatkan oleh pemerintah politikus untuk bisnisnya
Kapan Indonesia akan melahirkan generasi yg pintar dalam menyusun tata negara dan agama
Bukan generasi pintar berbohong kepada negara Indonesia"
"1420990352748544000","mentariash","@jasonfjasonf kalo ga covid list hutang gue udah 8 digit"
"1420990350332551172","seungeunq","terharu banget melihat ibu-ibu yang rela mendonorkan ASI nya kepada bayi bayi di mana Ibu mereka telah meninggal dunia akibat terserang virus covid 19 #PatriotPPKM https://t.co/17GZmvYXLN"
"1420990346482225152","lwucuu1","Setuju dengan apa yang dikatakan Ibu puan maharani kita harus mengapresiasi kepada semua yang terlibat dalam penanganan covid 19 #PatriotPPKM https://t.co/lL5xIEabtI"
"1420989902980739081","Haikal53993800","Kapolres Toraja Utara bersama Dandim 1414/Tator menyerahkan Bantuan Sosial Tunai (BST) kepada Masyarakat yang terdampak Covid-19. 
#SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/cx28SunhFD"
"1420990340966748164","Haikal53993800","Putus penyebaran Covid- 19 dengan cara terapkan 3T (Testing, Tracing, Treatment).  
#SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/jrDt2kEZrK"
"1420989601104031745","Haikal53993800","Patuhi Protokol Kesehatan Covid-19, Selalu Pakai Masker Pada Saat Keluar Rumah
#SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/lbROiKFA7C"
"1420990341524582403","Haikal53993800","Bantu warga Dampak covid-19
Bhabinkamtibmas Polres Palopo bagi-bagi sembako pada warga palopo yang terdampak covid-19

#SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/0CILlDSabU"
"1420988674003456001","Haikal53993800","Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/Li8TqZ3vAb., meninjau langsung vaksinasi massal Covid-19 di Gedung Pusat Dakwah Muhammadiyah, Menteng, Jakarta Pusat #SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/gIDt5KES9S"
"1420989652488515590","Haikal53993800","WAJIB PAKAI MASKER

Bersama kita ;awan covid-19
cegah penyebarannya dengan patuhi
Protokol Kesehatan setiap hari

Maskerku dan maskermu melindungi diri kita dan orang lain . 
#SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/AmKoUzUCC6"
"1420990324587995142","kimcipedes","Peduli Terhadap Warga Terdampak Covid-19, Polsek Sindangwangi Salurkan Oksigen Gratis https://t.co/NsIOcsiZWO 
#KimCipedes"
"1420990319651217413","Alex30053830","@Ejaaak___ Siang kak mau nanya semisal habis positif trus vaksin kira"" kedepan bakal ada gejala nggak yah?"
"1420990316509679625","hyunjinbae_j","@MEL0VMEAL0T Semoga keluarga kakak lekas negatif dari covid aamiin"
"1420990308691562499","inespalau919","Yang jarang dibahas di perjuangannya yaitu petugas pemulasaran jenazah dan para penggali kubur korban yang gugur akibat Covid-19 mereka adalah pejuang yang sangat msmbantu kita semua. #PatriotPPKM https://t.co/khol2FenB9"
"1420990293516558338","xxptrys","@Gus_Raharjo @ganjarpranowo #JatengMemanggil para aktivis mahasiswa kelompok cipayung sudah terlibat dalam menangani dan menanggulangi dampak covid-19 dan skrg giliranmu ayo segera bergerak!!"
"1420990286684037125","gatotsundawa","Mantaaaaap. Yg gak percaya covid gosa di vaksin ya. Lawan aja virusnya pake ego dan ke so tau an kalian. Okey? https://t.co/H6O6GpJuVS"
"1420990278136041477","aragenidnar","Cie covid trus isoman wkwkwk"
"1420990277334945797","Rupikasin","ibu puan maharani juga ikut mengapresiasi terhadap para pahlawan penanganan covid 19, baik itu nakes, TNI , polri maupun masyarakat sekitar , luar biasa #PatriotPPKM
<U+2728> https://t.co/SCzHYoaMjA"
"1420990262419984389","piyopikavet","Ngajarin anak wedhok baca ama berhitung aja kayanya ga selama ini sampe 1,5tahun

https://t.co/8XKMCAhAPX"
"1420990242371162115","Tamiaul61373960","@Gus_Raharjo @ganjarpranowo #JatengMemanggil
Semua pihak teribat dalam penanganan covid, mahasiswa juga tidak kalah terlibat

https://t.co/pyFMI28Zic"
"1420990240831852545","Rasya96064455","Yang jarang dibahas di perjuangannya yaitu petugas pemulasaran jenazah dan para penggali kubur korban yang gugur akibat Covid-19 mereka adalah pejuang yang sangat msmbantu kita semua. , terima kasih #PatriotPPKM https://t.co/AGSXtfMFN9"
"1420990229784109056","nirmalaluckyy","Bahkan tukang gali kubur juga merupakan pahlawan, semoga mereka selalu diberikan kesehatan dan tidak sampai terpapar covid aamiin , luar biasa #PatriotPPKM https://t.co/AKsCvanf1I"
"1420990225933688832","bknMuslimEgois1","@ebi_abe1 @tjhinfar21 Cuma di Indonesia Presiden dituntut mundur karena covid yg boleh dibilang tidak terlalu parah, birahi politik oposisi yg sudah ke ubun""."
"1420990207067713536","Suspendmulu3","Sehat sehat terus untuk semua yang telah berkorban membantu sesama menjadi garda terdepan dalam pandemi covid-19 ini , terima kasih #PatriotPPKM https://t.co/tVlt5zCJp7"
"1420990205973000194","rekayorek_id","SETELAH Ketua DPR Puan Maharani memasang baliho di mana-mana, kini kader PDIP ini mulai tajam mengkritik Jokowi, khususnya dalam penanganan pandemi covid 19. Pemerintah dianggap gagal untuk segera memulihkan kepercayaan masyarakat di tengah pandemi. https://t.co/5uNZ4U9e0z"
"1420990205188657153","KangCen28371538","WARGA LUTIM DUKUNG KEBIJAKAN PEMERINTAH DALAM PENERAPAN PPKM GUNA MENCEGAH PENYEBARAN COVID-19 https://t.co/thVwwNyrnk"
"1420990204714774529","kata435","Puan Maharani mengapresiasi tindakan masyarakat yg saling memberi semangat antar-elemen bangsa dalam menangani pandemik COVID-19. Indonesia pasti bisa keluar dari masa pandemi ini, yakin deh , bangga #PatriotPPKM https://t.co/mi2bWlWfBa"
"1420990203955535876","mithaeleanors","@Gus_Raharjo @ganjarpranowo Ketika mahasiswa bisa bekerja sama dgn para pemimpin, yakin pasti bisa teratasiii #JatengMemanggil

https://t.co/gasabKMwTc"
"1420990199614427148","HazrulAzizan","Covid test and checkup je nak dekat 1k. Baru bagi salam belum ucap selamat tinggal lagi hahaha.Demi anak besar2 jgn lupa belanja papa playstation 10"
"1420990199371235332","Runceh1","Aku baca berita katanya ada salah satu PT yang menyumbangkan bantuan oksigen untuk para pasien terdampak Covid-19, ini bener bener membantu banget sih #PatriotPPKM https://t.co/OIaousIN25"
"1420990187371253765","arauna_kefira","Kepala Negara juga menjelaskan bahwa pemerintah selalu memperhatikan semua aspek dalam pengendalian Covid-19, di mana sisi kesehatannya ditangani dan di saat yang sama aktivitas perekonomian dibuka perlahan"
"1420990185299271680","arauna_kefira","Salah satu indikatornya, Presiden menyebut ia mengecek langsung tingkat keterisian tempat tidur atau BOR di Rumah Sakit Darurat Covid-19 Wisma Atlet, Kemayoran, yang sudah menurun drastis. Kondisi serupa juga dialami oleh tempat-tempat lain di wilayah lain di Pulau Jawa."
"1420990177711849479","arauna_kefira","Dalam arahannya, Presiden menjelaskan bahwa pandemi Covid-19 yang mewabah di seluruh dunia telah memberikan dampak besar bagi aktivitas perekonomian di berbagai lapisan, mulai dari usaha mikro hingga besar  Kondisi serupa juga dialami oleh pengusaha di seluruh dunia"
"1420990179578286084","arauna_kefira","Situasi penyebaran Covid-19 juga dinilai berkorelasi erat dengan aktivitas perekonomian masyarakat. Presiden mencontohkan, pada bulan Januari hingga Mei, situasi Covid-19 sudah mulai melandai sehingga aktivitas perekonomian juga turut bergairah"
"1420990170304696327","arauna_kefira","Bantuan hibah sebesar Rp1,2 juta per orang tersebut diberikan sebagai bantuan untuk mendorong ekonomi masyarakat pelaku usaha mikro dan kecil yang terdampak langsung oleh pandemi Covid-19."
"1420989493591437320","humaspolsulteng","Dengan dilakukannya vaksinasi , diharapkan terciptanya kekebalan kelompok atau Herd Immunity dari virus corona atau Covid-19 dan semua buruh sehat ekonomi meningkat.
#SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/MxuPszXdhf"
"1420988671247806466","humaspolsulteng","Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/ss6GnGH2jG., meninjau langsung vaksinasi massal Covid-19 di Gedung Pusat Dakwah Muhammadiyah, Menteng, Jakarta Pusat #SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/kWJPnI3vfg"
"1420989732016640004","humaspolsulteng","Semua upaya akan dilakukan pemerintah untuk menyelamatkan masyarakat dari bahaya covid-19 dengan selalu menekankan protokol kesehatan di aktifitas sehari-hari

#SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/IOD45B02my"
"1420990182572978182","humaspolsulteng","Protokol kesehatan saat ini sangat penting untuk memutus rantai penyebaran covid-19, untuk itu polri tidak akan pernah bosan untuk selalu mengedukasi masyarakat

#SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/WF3ECKUMC7"
"1420990180861747202","gambarnana","@ainunnajib @KawalCOVID19 Makasih banget mas ainun selalu berjuang ngomongin penanganan covid yang lebih efektif. Saya dari awal pandemi ngikutin tweet mas dan udah stress duluan pas orang2 masih santai karena tau ini bisa serunyam apa <U+0001F605>--"
"1420988604440973313","roman_paqr","Di Jakarta,saat ini beberapa ibu rela menyumbangkn ASI yg dimilikinya utk bayi2 yg ibunya meninggal krn Covid n yg tengah kesulitan mmproduksi ASI krn tengah isolasi mandiri di rmh,contoh positif utk saat ini.
Apresiasi Puan Maharani buat semuanya,smg selalu sehat.
#PatriotPPKM https://t.co/YjTtr8kyXS"
"1420987560436789248","roman_paqr","Saat ini,di ms pandemi covid 19,
Asosiasi Ibu Mnyusui Indonesia (AIMI),
sering mndapatkn prmintaan utk dicarikn donor ASI guna mmbantu para Balita yg ditinggalkn ibu2 nya krn dmpk pandemi.
Suport Puan Maharani buat AIMI, ayo bisa utk indonesia
#patriotPPKM
https://t.co/hIaxy2j8yy"
"1420990176566775810","roman_paqr","Kaum muda menurut Ketua DPR Puan Maharani adlh kelmpok msyarakat sipil yg mmiliki jangkauan luas n sumber daya potensial utk mendorong kebijakn yg efektif dlm memastikn pencegahn n pengendalian Covid-19 di brbagai daerah di saat PPKM Darurat di berlakukn.
Kaum Muda #PatriotPPKM https://t.co/snTQZW7pOF"
"1420988520580083720","roman_paqr","Ketua DPR RI Puan Maharani memberikn apresiasnya trhadap nakes sepanjang PPKM Darurat brlangsung.
Menurut Beliau,Nakes merupakn garda trdepn dlm penanganan pandemi Covid-19 yg msh brlangsung hingga saat ini.
Smg para Nakes sehat selalu,Amin.

#PatriotPPKM
https://t.co/xmIjicUOmn"
"1420963357054562307","pendimklp","Babinsa Srikayangan Koramil 07/Sentolo Kodim 0731/Klp Sertu Pargiyanto  Monitoring Tim Satgas PPKM Kalurahan Srikayangan dan relawan pedukuhan Panjul Melaksanakan pemakaman protokol Covid-19. Kamis (29/07) https://t.co/pwjFuTIpz7"
"1420990172594802691","pendimklp","Koramil 11/Pengasih Kodim 0731/Klp melaksanakan patroli gabungan bersama Polsek Pengasih dalam rangka penegakan PPKM Darurat di Wilayah Kapanewon Pengasih. Patroli gabungan selesai dengan aman dan lancar serta tetap mematuhi protkes Covid 19. Jumat (30/07) https://t.co/BKUBP5zYQx"
"1420990169335812098","suciawizautami","@Gus_Raharjo @ganjarpranowo Sebagai aktivis Mahasiswa, sudah saatnya kita bergerak untuk saling menguatkan dan gotong royong di masa Pandemi ini.

#JatengMemanggil

https://t.co/VGNiwHOf1a"
"1420990166966038535","mere_twat","Bisa-bisanya org yg bikin peraturan kampus telat dikit bisa DO malah telat buat tracing covid <U+0001F937><U+200D><U+2642><U+FE0F> https://t.co/IwyL8Ef814"
"1420990162314567682","MamiaAja","Puan Maharani meminta kita semua berjuang mnjadi #PatriotPPKM.

Cara sederhana sadarkan saudara dan tetangga yg terpapar hoax ttg covid. https://t.co/1iaqCnOBQ3"
"1420990160070529026","agaainst","Kita tak kekurangan orang baik, di sekitar kita masih banyak yang peduli sesama saudara yang terdampak covid, semoga semuanya lekas membaik #PatriotPPKM https://t.co/jLzti3QeGT"
"1420990152067801088","Delkooo00","Nggak perlu berdebat ya kita soal tenaga kesehatan yang menjadi garda terdepan dalam menghadapi pasien Covid-19 adalah sosok pahlawan untuk kita semua.  , bangga #PatriotPPKM https://t.co/RtFEQ03RjD"
"1420990146703360006","everyone_w0oo","@afrkml Alhamdulillah blom pernah kena,dan jangan sampe kena,aku sering tes covid tiap masuk pondok selalu negatif Alhamdulillah <U+0001F90E>"
"1420990144631345157","wahab_haphap","Dalam tes, rekrutmen, atau interview apapun seharusnya tes negatif covid tidak disyratkn untuk menggugurkan calon. Tapi untuk memasukanya pda alternatif via daring. Karna positif covid bukan dosa apalagi tindakan kriminal."
"1420990142056071169","zxhfv","Swabnya baru 2x sih, sampai sekarang belum pernah kena C19 even gejalanya. Ya gimana mau kenak orang gua mendem terus di kamar aslinya ngga keluar2 sama sekali, cuma ke alfa indo depan gang doang itu juga 2 minggu sekali. Kena covid ngga, gila iya. https://t.co/oGNf8leeG1"
"1420989963336753157","NinjaCir3ng","Teruntuk garangan,
Dijaman Pandemi Covid-19 ini kalian bisa jadi pahlawan jaman now loh!
caranya mudah, Selalu ingatkan menyapa pagi-siang-sore-malam teruntuk si dia ingatkan ""beib ingat selalu jalankan protokol kesehatan selalu dimanapun eeeaaa"".
( Puan Maharani )
#PatriotPPKM https://t.co/BcU2136yyq"
"1420988372579848193","NinjaCir3ng","Ketua DPR Puan Maharani mengajak seluruh masyarakat mendisiplinkan Protokol Kesehatan jg menjadi pahlawan bagi sesama karena berjuang menekan penularan Covid-19. Masyarakat yg bergotong royong meringankan beban sesama yg terdampak Covid-19 itu pun pahlawan jaman now.
#PatriotPPKM https://t.co/wk4U2YJOEk"
"1420988190517727232","NinjaCir3ng","Saat pandemi covid-19 ini mari bergotong royong dan menjadi ""Pahlawan Jaman Now"", Mari bantu meringankan beban tenaga kesehatan dimulai dari kita sendiri &amp; keluarga. Cukup berdiam dirumah dan jalankan disiplinkan Protokol Kesehatan kepada keluarga.
( Puan Maharani )
#PatriotPPKM https://t.co/e0iQ7amKAa"
"1420989740283662337","NinjaCir3ng","Peran Ojek Online yg siap sedia selalu melayani konsumen, Sangat membantu sekali di jaman pandemik covid-19 ini. Dimasa dimana masyarakat diwajibkan mengurangi aktivitas, Ojol hadir membantu melayaninya. Ojek Online(OJOL) adalah Pahlawan Jaman NOW!

( Puan Maharani )
#PatriotPPKM https://t.co/1VNloTcFgL"
"1420990139589808128","NinjaCir3ng","KALIAN SEMUA #PatriotPPKM 

Semakin banyak masyarakat mematuhi PPKM, Mendisiplinkan Protokol Kesehatan 6M &amp; Segerakan Di Vaksin akan menekan penyebaran Covid-19.
Hal itu akan membantu meringankan beban tenaga kesehatan yg bekerja keras selama masa pandemi ini.  
( Puan Maharani ) https://t.co/eSWlAyLFku"
"1420990122221182980","rupbasan1_mdo","Dalam dua tahun terakhir, pandemi Covid-19 telah merenggut banyak hal dari kehidupan kita. Kondisi ini pun memunculkan berbagai macam keprihatinan bagi masyarakat Indonesia, seperti naiknya angka kemiskinan dan melonjaknya pengangguran.

#KumhamPeduli
#KumhamBerbagi https://t.co/vAqt7KXC2D"
"1420990120283426817","wa36nggs","Semoga tidak ada lagi kabar buruk tentang nakes yang harus pergi mendahului kita karena covid, semoga sehat selalu dan bisa berjuang dengan lebih banyak membantu orang yang terkena covid #PatriotPPKM https://t.co/YTPMMWy8oO"
"1420990118723084291","Sohibulja","Jangan percaya hoax tentang covid diluar sana dan tetap menjadi pahlawan dengan mengedukasi protokol kesehatan maupun kegiatan vaksinasi , luar biasa #PatriotPPKM
<U+270A> https://t.co/geUaOYzh44"
"1420990111995469824","mauteknik","@subschfess kangen jugaaaaa guru aku 2 minggu yg lalu meninggal karena covid<U+0001F62D> dulu deket banget aku pernah jatoh sampe celana training sobek langsung di beliin celana ditoko depan sekola"
"1420990111970316292","sianakleo","yang penting sebelum vaksin sarapan dulu fren, setelah vaksin kalok ngerasain gejala kayak ngantuk ya dibawa tidur, lapar ya dibawa makan gitu jangan dilawan, kalok demam bisa langsung minum obat dan vitamin lainnya. <U+2764>"
"1420990111068610560","ucncllmegee","@donttoucheume Tidak doong, Jum'at mapel e biasane mung taruna mbi entrepreneur berhubungan covid jadi ditiadakan wkwk"
"1420990103929819139","TahuTem88939552","Bapak penjual bubur ayam yang telah memberikan bubur jualannya gratis kepada para isoman pasien Covid-19 semoga rezekinya makin bertambah banyak ya Pak. <U+0001F64F> , terima kasih #PatriotPPKM https://t.co/rfWKHJAPwt"
"1420990097869004801","kensolll","Udh sebulan dinyatakan negatif masih ada aja gejala long covidnya yassalam"
"1420990081335058434","AgungRaharja17","Bersatu Lawan Covid 19, Semoga Bermanfaat Bagi Masyarakat AAMIIN...
Selalu Patuhi Prokes dalam Memutus Mata Rantai Penyebaran Covid-19
#PolresTubanHebat&amp;Amanah
#HumasPolsekMerakurak https://t.co/u9VB78xsQq"
"1420990068236308482","sesasiraturu","Pesan Puan Maharani agar modal sosial solidaritas saling bantu jangan disia-siakan, karena ini salah satu momentum untuk mengatasi wabah COVID-19 , bangga #PatriotPPKM https://t.co/HjfQvM1Fa4"
"1420990066394992649","Jonuki2","Para pasien covid 19 tetap semangat untuk sembuh ya, dan untuk para nakes kami mengapresiasi kerja keras kalian selama ini , luar biasa #PatriotPPKM
<U+2728> https://t.co/CoVYRGmGSo"
"1420990044332904455","sami86pilang","Ilmu yg nyata dan penerapan yg benar dari para mahasiswa sejati, dan rasa hormat dan bangga dari kami. 

#JatengMemanggil

 https://t.co/1Sz03IMJvT"
"1420982487266775042","dahSyatMusik","Cerita Nuryani, Relawan Perempuan Pemulasaraan Jenazah Covid #NewsRCTIPlus @RCTIPlus
https://t.co/W5GTJw6Ijs https://t.co/v3sOW76JFD"
"1420990037123010566","dahSyatMusik","Lahirkan Bayi, Terpapar Covid-19, Pasutri Ini Pesan Makam Berdampingan #NewsRCTIPlus @RCTIPlus
https://t.co/CnQkc1XGJe https://t.co/8DBg2N08ej"
"1420990027085926400","Deexx007","Ada loh guys,  ibu-ibu yang rela memberikan asi mereka untuk anak-anak yang kekurangan ASI karena ibu mereka gugur karena Covid-19.  , bangga #PatriotPPKM https://t.co/RzBNfLLGzC"
"1420990015199342592","rahmatrudi9","ketua MUI malut imbau masyarakat jangan cemas, karena vaksin covid 19 aman dan Halal https://t.co/nSXMKSriC2"
"1420990026800766977","rahmatrudi9","mari torang terapkan 3M sehari-hari agar lindungi dari penyebarana covid-19 https://t.co/N2zoCQzZD5"
"1420990023936069635","ameersajidan","Semoga ada banyak pengusaha laundry seperti yang ada di Pancoran,  yang telah memberikan jasa nya secara gratis untuk para nakes yang sedang sibuk membantu pasien Covid-19.  , luar biasa #PatriotPPKM
https://t.co/rdIfMcMUH4"
"1420990003321081862","bibbsDarling","Babi. Sumpah babi sapa start menda ni, sapa yg sebar menda ni. Pakcik aku positive covid, bapak aku advice menda alah ni ye. Dgn makan ivermectin tu. Berbulu je aku dgr. Nasib dh complete 2 dos. Kalau + antivax mmg aku open class la kat rumah. https://t.co/Old2RGglT4"
"1420989968713846784","kabarsleman","DATA SEBARAN KASUS COVID-19

#Slemanis, berdasarkan data dari @DinkesSleman kasus Konfirmasi Covid-19 di Kabupaten Sleman per 29 Juli 2021 bertambah +343.

Selengkapnya dapat diunduh melalui tautan berikut ini :
https://t.co/8MUfXKYbKj

#Sleman
#COVID19
#dirumahaja https://t.co/aupGCU1HgJ"
"1420989957821255680","Dusapanlandu","Untuk Personel Kepolisian, Terimakasih karena senantiasa sigap memastikan kemanan dan ketertiban masyarakat meski berisiko terpapar covid-19 

<U+25AA><U+FE0E> Puan Maharani
#PatriotPPKM https://t.co/aTibCoIrtl"
"1420987614174187520","Dusapanlandu","<U+25AA><U+FE0E> Untuk Para Nakes <U+25AA><U+FE0E>

Ketua DPR RI Puan Maharani memberi apresiasi tertinggi atas kerja keras, dedikasi dan perjuangan para tenaga kesehatan di garda terdepan demi menyelamatkan Indonesia dari pandemi Covid-19

#PatriotPPKM https://t.co/3BVqj3gtUB"
"1420989949441036288","triasihsintia","Terimakasih yang sebesar-besarnya kepada ibu-ibu yang telah memebrikan ASI nya kepada bayi-bayi tanpa ibu dimana ibu bayi tsbtelah gugur akibat Covid-19.  , luar biasa #PatriotPPKM
https://t.co/GU1vqN5H8G"
"1420989949331922947","Fmaldini33","Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/ooZEMFueoO., meninjau langsung vaksinasi massal Covid-19 di Gedung Pusat Dakwah Muhammadiyah, Menteng, Jakarta Pusat #SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/1ioRtasI03"
"1420989942344290307","yoedidharma","Gak mau divaksin tapi pengen bebas dari covid. Situ sehat??"
"1420989910656307201","Dudulll00","Salut banget deh sama ibu-ibu yang ngasih asi mereka ke bayi-bayi yang udah kehilangan ibu mereka karena Covid-19 <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>  , bangga #PatriotPPKM https://t.co/VLFkmLjrPF"
"1420989905505689604","claudiaacla12","@Gus_Raharjo @ganjarpranowo Bukan saatnya kita berdiam diri, kita diperlukan sekaranggg <U+0001F4AA><U+0001F4AA>
#JatengMemanggil https://t.co/ewQNCzjQy5"
"1420989893224796162","_iwon","Jangan² zara kie buzzer pemerintah sing duwe tugas khusus nggo memecah fokus masyarakat terhadap kacaunya penanganan pandemi covid-19 di negara ini."
"1420989892050358273","brightgasz","@humorloka Sekarang Covid udah sampai Lambda ya"
"1420989889181487116","tusa781","Ketua DPR, Puan Maharani, mengapresiasi upaya2 yg jelas dan nyata dari masyarakat dalam aneka upaya penanggulangan penyebaran COVID-19 di Indonesia. Masih banyak manusia baik, ya , bangga #PatriotPPKM https://t.co/OvIQCdbAsg"
"1420989888418127874","kithdoy","yaallah budak niii kau tunggu habis covid aku datang umah kau aku sekup budak ni <U+0001F62D> https://t.co/VJhIvacKrr"
"1420989872400048135","meerykarima","Disaat angka kematian dan angka positif kasus Covid-19 memuncak disitu ada banyak orang-orang yang tergerak membantu orang lain yang sedang kesulitan.  , luar biasa #PatriotPPKM
https://t.co/BX6pCfeklm"
"1420989854473539598","Perwirajagat7","Ada lagi mahluk yang ngaku bisa ngobrol sama Tuhan, coba bu, ente ke rumah sakit terdekat jadi relawan covid gak perlu pake masker gak perlu pake APD, bantu kasih makan pasien, mandiiin pasien yg meninggal karena covid, gantiin baju pasien covid, gak usah lama2, 2x24 jam aja gih. https://t.co/YXiTpIhQz4"
"1420989850438692870","bleood","Puan Maharani mengapresiasi masyarakat yg mau turun tangan saling bantu pada sesama dan ini modal sosial untuk mengatasi persoalan wabah COVID-19 , luar biasa #PatriotPPKM https://t.co/4bZKW5Y32m"
"1420989842544988160","WahyuDaeng7","@geloraco Lah.....bakal kekal ni Covid??"
"1420989830129852416","eosatetailet59","Pastinya kami rakyat Indonesia berdoa yang terbaik untuk negeri ini agar bisa segera mengalami penurunan jumlah positif covid, sehat selalu untuk para nakes #PatriotPPKM https://t.co/XOamYWP1bW"
"1420989826866630659","momyxian","Terimakasih bangeet atas dedikasinya selama ini buat tenaga medis<U+0001F62D> salutt banget mereka bejuang di garda terdepan untuk membantu memulihkan para pasien yang terpapar covid , terima kasih #PatriotPPKM https://t.co/ZeR4eWxd0T"
"1420989812866121732","GarudaMerPut","Berbagi asi untuk bayi-bayi yang terpaksa dipisahkan dari Ibunya karena Covid 19..

Puan Maharani sebut kalian adalah #PatriotPPKM https://t.co/uhAQlYW0vq"
"1420989812434030597","Dokolove3","Semoga lebih banyak lagi produsen oksigen yang memberikan isi ulang oksigen secara gratis kepada warga yang kurang mampu dan sedang isoman akibat tepapar Covid-19 seperti PT Harpag Niaga Hutama  , bangga #PatriotPPKM https://t.co/ighUOQkrPl"
