"doc_id","screen_name","text"
"1420983723323842560","Yanuarxxx1","Pemerintah Pak @jokowi melalui jubir satgas covid menyarankan kepada pasien covid-19 dengan gejala sedang-berat untuk tidak isoman https://t.co/P9N5uKWRVx"
"1420982992902660098","yisscaoka","@afrkml Aku ga pernah dan jangan sampai. Cuma pernah swab 2 kali, tapi sampe detik ini ga pernah ngerasa gejala covid hehe. Puji Tuhan"
"1420982691915173891","rizkimochi_","Tai banget dah covid udah gada gejala tapi capenya setengah mampus. Berak aja cape bangsat."
"1420982632062455809","summerseeshore","@afrkml @Ansenkai Alhamdulillah sih. Kakak aku sempat bergejala abis kontak erat sama covid. Ayah juga sempat ada gejala. Tp aku engga sih. Pernah agak sakit di tenggorokan tp itu aja dan cuman sehari selain itu normal. Gaada kerasa. Trus masuk rs diswab beberapa kali negatif."
"1420982165337042948","M3juahjuah","Pasien covid-19 yang mengalami gejala Sedang - Berat diminta jangan isolasi mandiri. 

Langkah ini agar bisa mendapatkan penanganan yang lebih baik dibandingkan melakukan isolasi Mandiri.

• Jokowi Lawan pandemi • https://t.co/qBbjE0QNVH"
"1420981651748769795","imarzaki","@Commandsurabaya @BanggaSurabaya @SapawargaSby @BNPB_Indonesia @KhofifahIP @EmilDardak @e100ss  dpt kabar salah satu peserta senam yg ikut senam rutin di halaman @InfoSuperIndo Kenjeran meninggal dgn gejala menyerupai Covid"
"1420981358571102208","CodotzChaoz","@afrkml Cumaaa... bulan agustus 2020 sempet gejala tipes 2 minggu dan masih ragu waktu itu beneran gejala tipes atau covid.. agustus akhir swab non reaktif.."
"1420980998594961409","thewindNcloud","Jubir Satgas Covid-19 menghimbau agar pasien Covid-19 yang memiliki gejala sedang-berst, usia di atas 45 tahun dan komorbid tidak di sarankan untuk ISOMAN. Isoman hanya untuk OTG dan bergejala ringan, usia dibawah 45 tahun  &amp; bukan komorbid

@jokowi Lawan Pandemi https://t.co/IBsEu2upIM"
"1420979747459244034","rudicepol","@Ronnie_Rusli Saya sudah mengalami semua yg prof sebut di atas, gol.darah saya juga O. 3 minggu lalu sempat + covid, dgn gejala lumayan, 14 hari kmudian sdh Negatif. Tetap aja kena Prof.. <U+0001F64F>."
"1420979574385483784","RokhanaSti","Ingetin tetangga, sanak saudara yg kena covid dengan gejala berat segera bawa ke RS aja. Yg boleh Isoman itu yg OTG dan bergejala ringan.

#JokowiLawanPandemi https://t.co/4bWjeB9rlt"
"1420979504374194181","selirjaehyun","@afrkml Aku gapernah swab kak atau apapun dan gapernah ngerasain gejala covid sama sekali cuma ibu dan kakak aku yang gabisa ngecap rasa sama bau mereka juga ga swab diem dirumah aja huhuhu tapi aku Alhamdulillahnya gaada gejala covid sama sekali mau gabisa nyium atau gabisa negrasain"
"1420977926971879431","arhabfadhil","Untuk begging minta swab karena aku gapunya uang tapi cuman disuruh istirahat aja sama katanya kamu olahraga sana biar g covid... dude, i even already have the symptoms<U+0001F62D>... dan harini aku minta 1 minggu lgi g shalat jumat di masjid karena mastiin udah clear dri segala gejala"
"1420976902160863233","drien0809","@tirta_hudhi @ayu__mantari Persis dok. Kmrn recovery dari covid.. lemesnya lbh menyiksa dari gejala utama. Gejala utama demam 5 hari, ilang penciuman 7 hari .. (ga ada batuk, ga ada pilek, nafas normal) ...eehh lemesnya 2 Minggu..Alhamdulilah sudah dilewati"
"1420976397795741700","sijuicxyh","@afrkml Keluarga ku  , dari awal emang was was bgt sama covid tapi alhamdulillah nya gapernah ngalamin gejala apapun selama ini . Semua keluarga ku sudah vaksin , kami jg sering ngelakuin swab test alhamdulillah bgt hasilnya <U+0001F493>"
"1420976327818022920","Mela05346004","Breaking news para pedagang terpapar virus ngantuk dalam sehari menguap 30 sampai50 kali nguapan.badan rebahan posisi kanan kiri kanan kiri putar2 badan.gejala ini sebabkan karna (covid) ppkm terlalu panjang dalam waktu yg belum tentu sampai kapan sekian dan terimakasih."
"1418435202494386179","kompascom","Di Indonesia sendiri kasus jamur hitam sudah muncul sebelum pandemi Covid-19. Lantas apa itu jamur hitam India, bagaimana gejala dan cara mencegahnya? - #Global https://t.co/7hSeS72Jml"
"1418797374638641154","kompascom","Sejumlah kasus infeksi jamur hitam atau mucormycosis muncul di India seiring gelombang kedua Covid-19 beberapa waktu lalu. Lalu, apa itu jamur hitam? https://t.co/Zkcl6O4giY"
"1420905764583923713","kompascom","Hotel yang berlokasi di Jalan Daan Mogot itu merupakan salah satu lokasi isolasi terkendali non-fasilitas pemerintah bagi orang tanpa gejala (OTG). https://t.co/5RdlDYTKz9"
"1419480874660241417","kompascom","Raffi Ahmad berujar, sebelum menjalani swab test PCR, ia tidak merasakan gejala yang cukup berat. https://t.co/Fk9BcO7Lbn"
"1419605424689455107","kompascom","Masyarakat sering lalai menyamakan gejala Covid-19 dengan flu biasa sehingga penanganannya terlambat. Bagaimana cara membedakannya? https://t.co/xzqZTcOswd"
"1420794247070949377","kompascom","Para wakil rakyat yang terpapar Covid-19 tanpa gejala dan gejala ringan, bisa menjalani isolasi mandiri di Hotel Ibis Budget Grogol, Petamburan, dan Hotel Oasis Atrium Senen. | #Tren 

https://t.co/dTNAaQlqou"
"1420273466754748418","kompascom","Erizon mengatakan, umumnya para nakes yang terpapar Covid-19 menjalani isolasi mandiri di rumah karena mengalami gejala ringan atau tanpa gejala. https://t.co/ZyJdHGYXSt"
"1418809966476017676","kompascom","Nafa Urbach berujar, awalnya ia mengalami radang tenggorokan yang tidak berkesudahan. Kemudian, ia batuk. https://t.co/dewotmDeow"
"1419534592004935682","kompascom","Kehilangan penciuman adalah salah satu gejala Covid-19 yang banyak terjadi. Namun, kondisi ini juga bisa disebabkan sejumlah kondisi kesehatan lain. https://t.co/i0olFYH5y4"
"1418492329405476868","kompascom","Dokter Daeng M Faqih, SH, MH, Ketua Umum PB Ikatan Dokter Indonesia (IDI) mengatakan, pasien meninggal saat isoman umumnya disebabkan gejala pemburukan yang tidak mendapatkan pertolongan. | #Lifestyle 

https://t.co/xHXmrzmogw"
"1418713553989562370","kompascom","Jika seseorang terus menunjukkan gejala selama lebih dari 4-5 minggu, maka itu tanda utama dia mengalami long covid. https://t.co/YVhZwRmqGT"
"1420644414041387008","kompascom","Sesak napas adalah salah satu gejala infeksi Covid-19. Namun, ada banyak kondisi kesehatan lain yang juga dapat menyebabkan sesak napas. https://t.co/MGijYw736F"
"1419179356132233219","kompascom","Sebesar 14 persen kasus Covid-19 memiliki gejala parah. Pada kasus ini, infeksi akan menyerang kedua belah paru-paru. Ketika inflamasi semakin parah, paru-paru akan terisi cairan, dahak, dan sel yang berusaha melawan infeksi. | #Sains 

https://t.co/8vkQD8hazS"
"1418506937822416900","kompascom","Anak-anak, termasuk bayi, dapat terinfeksi Covid-19. Banyak dari mereka yang tidak menunjukkan gejala atau bergejala ringan. https://t.co/JuWBngyDHm"
"1419242054635327489","kompascom","Seseorang disebut suspek Covid-19 jika mengalami infeksi saluran pernapasan akut (ISPA) dan pada 14 hari terakhir sebelum timbul gejala. https://t.co/TvMOQXrlI5"
"1420975742486147075","kompascom","Gelanggang olahraga (GOR) Pulogadung, Jakarta Timur, disiapkan menjadi tempat isolasi mandiri pasien Covid-19 tanpa gejala (OTG). https://t.co/4GNua04cLW"
"1420606781122781190","kompascom","Tiga kasus infeksi varian Delta Plus ditemukan di Indonesia. Ketiga pasien sudah sembuh. Apa gejala terinfeksi Covid-19 dari varian Delta Plus? https://t.co/Iebq0jtAqD"
"1420527269483667457","kompascom","Virus corona Covid-19 varian Delta Plus ditemukan di Indonesia. Berikut fakta varian Delta Plus mulai dari gejala hingga bagaimana mencegahnya https://t.co/d6jlim05DF"
"1420758685366718468","kompascom","1. Anggota DPR yang terpapar Covid-19 dengan status tanpa gejala dan bergejala ringan dapat menjalani isolasi mandiri di hotel yang biayanya ditanggung negara. | #AnggotaDPR #Isoman 

https://t.co/78niK4wC6R."
"1419131556447154178","kompascom","Sejumlah pasien Covid-19 mengalami gejala yang berbeda-beda. Bahkan dalam beberapa kasus juga ditemukan gejala berkepanjangan. https://t.co/aRYEAbqHt7"
"1420892920807186436","kompascom","""Pastikan anda adalah pasien tanpa gejala atau gejala ringan, berusia kurang dari 45 tahun, tidak memiliki komorbid,"" kata Wiku. https://t.co/fbKbB9SZXB"
"1418901695757791232","kompascom","Hingga saat ini, tercatat telah ada lebih dari 45.000 kasus jamur hitam di India yang telah merenggut lebih dari 4.200 nyawa. https://t.co/hkIHUnCs2E"
"1419576502258061315","kompascom","Infeksi sinus dan Covid-19 punya beberapa gejala yang sama. Mengenali penyakit sejak awal memungkinkan kita mendapatkan penanganan tepat sejak awal. https://t.co/5bvZ9L7RP9"
"1420187273421737984","kompascom","Penjelasan Raffi Ahmad merasakan gejala Covid-19 hanya sehari hingga lava pijar Gunung Merapi menjadi berita terpopuler Sains. https://t.co/QEcLWNwOJD"
"1419650750070677507","kompascom","Kriteria pasien Covid-19 yang akan ditempatkan di Rumah Sehat untuk isolasi mandiri, antara lain pasien dengan gejala ringan dan pasien tanpa gejala. https://t.co/71xk8aInAx"
"1419930067161870340","kompascom","Seseorang dapat merasakan gejala Covid-19 singkat, hanya 1-2 hari. Tapi, dalam waktu 7 hari setelah gejala muncul, dia masih dapat menularkan virus. https://t.co/NS6rsUQ5JS"
"1419914463705059329","kompascom","Parosmia adalah salah satu gejala yang banyak menyertai pasien Covid-19. Berikut pembahasannya. https://t.co/MXrj7EryNc"
